GefilterdeAdressen: {orderID=288 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=174, order='iphone 12', Coordinaten_DMS='52° 21.7531011557557, 4° 56.361924058914354', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124495.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36255168592926 ||| Y= 4.939365400981906'}
GefilterdeAdressen: {orderID=43 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.755965499254728, 4° 55.98136191308954', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124063.0 ||| Y= 486176.0', Coordinaten_DECIMAL='X= 52.36259942498758 ||| Y= 4.9330226985514924'}
GefilterdeAdressen: {orderID=44 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.755965499254728, 4° 55.98136191308954', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124063.0 ||| Y= 486176.0', Coordinaten_DECIMAL='X= 52.36259942498758 ||| Y= 4.9330226985514924'}
GefilterdeAdressen: {orderID=45 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.755965499254728, 4° 55.98136191308954', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124063.0 ||| Y= 486176.0', Coordinaten_DECIMAL='X= 52.36259942498758 ||| Y= 4.9330226985514924'}
GefilterdeAdressen: {orderID=46 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.755965499254728, 4° 55.98136191308954', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124063.0 ||| Y= 486176.0', Coordinaten_DECIMAL='X= 52.36259942498758 ||| Y= 4.9330226985514924'}
GefilterdeAdressen: {orderID=47 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.755965499254728, 4° 55.98136191308954', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124063.0 ||| Y= 486176.0', Coordinaten_DECIMAL='X= 52.36259942498758 ||| Y= 4.9330226985514924'}
GefilterdeAdressen: {orderID=38 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.754870120067267, 4° 55.97696880649771', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124058.0 ||| Y= 486174.0', Coordinaten_DECIMAL='X= 52.36258116866779 ||| Y= 4.932949480108295'}
GefilterdeAdressen: {orderID=39 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.754870120067267, 4° 55.97696880649771', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124058.0 ||| Y= 486174.0', Coordinaten_DECIMAL='X= 52.36258116866779 ||| Y= 4.932949480108295'}
GefilterdeAdressen: {orderID=40 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.754870120067267, 4° 55.97696880649771', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124058.0 ||| Y= 486174.0', Coordinaten_DECIMAL='X= 52.36258116866779 ||| Y= 4.932949480108295'}
GefilterdeAdressen: {orderID=41 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.754870120067267, 4° 55.97696880649771', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124058.0 ||| Y= 486174.0', Coordinaten_DECIMAL='X= 52.36258116866779 ||| Y= 4.932949480108295'}
GefilterdeAdressen: {orderID=42 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.754870120067267, 4° 55.97696880649771', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124058.0 ||| Y= 486174.0', Coordinaten_DECIMAL='X= 52.36258116866779 ||| Y= 4.932949480108295'}
GefilterdeAdressen: {orderID=30 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=21, order='iphone 12', Coordinaten_DMS='52° 21.753754454890384, 4° 55.96729073070344', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124047.0 ||| Y= 486172.0', Coordinaten_DECIMAL='X= 52.36256257424817 ||| Y= 4.932788178845057'}
GefilterdeAdressen: {orderID=31 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=21, order='iphone 12', Coordinaten_DMS='52° 21.753754454890384, 4° 55.96729073070344', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124047.0 ||| Y= 486172.0', Coordinaten_DECIMAL='X= 52.36256257424817 ||| Y= 4.932788178845057'}
GefilterdeAdressen: {orderID=32 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=21, order='iphone 12', Coordinaten_DMS='52° 21.753754454890384, 4° 55.96729073070344', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124047.0 ||| Y= 486172.0', Coordinaten_DECIMAL='X= 52.36256257424817 ||| Y= 4.932788178845057'}
GefilterdeAdressen: {orderID=33 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=21, order='iphone 12', Coordinaten_DMS='52° 21.753754454890384, 4° 55.96729073070344', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124047.0 ||| Y= 486172.0', Coordinaten_DECIMAL='X= 52.36256257424817 ||| Y= 4.932788178845057'}
GefilterdeAdressen: {orderID=338 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SC', huisnummer=20, order='iphone 12', Coordinaten_DMS='52° 21.486796400219816, 4° 54.45773244097444', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122330.0 ||| Y= 485688.0', Coordinaten_DECIMAL='X= 52.358113273337 ||| Y= 4.907628874016241'}
GefilterdeAdressen: {orderID=337 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=18, order='iphone 12', Coordinaten_DMS='52° 21.48295390828494, 4° 54.441039238619666', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122311.0 ||| Y= 485681.0', Coordinaten_DECIMAL='X= 52.35804923180475 ||| Y= 4.907350653976994'}
GefilterdeAdressen: {orderID=334 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=16, order='iphone 12', Coordinaten_DMS='52° 21.48239681650253, 4° 54.43664138759908', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122306.0 ||| Y= 485680.0', Coordinaten_DECIMAL='X= 52.35803994694171 ||| Y= 4.907277356459985'}
GefilterdeAdressen: {orderID=335 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=16, order='iphone 12', Coordinaten_DMS='52° 21.48239681650253, 4° 54.43664138759908', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122306.0 ||| Y= 485680.0', Coordinaten_DECIMAL='X= 52.35803994694171 ||| Y= 4.907277356459985'}
GefilterdeAdressen: {orderID=336 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=16, order='iphone 12', Coordinaten_DMS='52° 21.48239681650253, 4° 54.43664138759908', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122306.0 ||| Y= 485680.0', Coordinaten_DECIMAL='X= 52.35803994694171 ||| Y= 4.907277356459985'}
GefilterdeAdressen: {orderID=333 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 21.481843293120306, 4° 54.43312427463374', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122302.0 ||| Y= 485679.0', Coordinaten_DECIMAL='X= 52.358030721552005 ||| Y= 4.907218737910562'}
GefilterdeAdressen: {orderID=317 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=4, order='iphone 12', Coordinaten_DMS='52° 21.47635800882057, 4° 54.410283506393924', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122276.0 ||| Y= 485669.0', Coordinaten_DECIMAL='X= 52.35793930014701 ||| Y= 4.906838058439899'}
GefilterdeAdressen: {orderID=318 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=4, order='iphone 12', Coordinaten_DMS='52° 21.47635800882057, 4° 54.410283506393924', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122276.0 ||| Y= 485669.0', Coordinaten_DECIMAL='X= 52.35793930014701 ||| Y= 4.906838058439899'}
GefilterdeAdressen: {orderID=319 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=4, order='iphone 12', Coordinaten_DMS='52° 21.47635800882057, 4° 54.410283506393924', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122276.0 ||| Y= 485669.0', Coordinaten_DECIMAL='X= 52.35793930014701 ||| Y= 4.906838058439899'}
GefilterdeAdressen: {orderID=332 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=12, order='iphone 12', Coordinaten_DMS='52° 21.48182543641326, 4° 54.428720593631645', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122297.0 ||| Y= 485679.0', Coordinaten_DECIMAL='X= 52.35803042394022 ||| Y= 4.907145343227194'}
GefilterdeAdressen: {orderID=311 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
GefilterdeAdressen: {orderID=312 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
GefilterdeAdressen: {orderID=313 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
GefilterdeAdressen: {orderID=314 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 21.475804472387665, 4° 54.406766406928014', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122272.0 ||| Y= 485668.0', Coordinaten_DECIMAL='X= 52.357930074539794 ||| Y= 4.906779440115467'}
GefilterdeAdressen: {orderID=330 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=10, order='iphone 12', Coordinaten_DMS='52° 21.48126833700431, 4° 54.424322747077944', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122292.0 ||| Y= 485678.0', Coordinaten_DECIMAL='X= 52.35802113895007 ||| Y= 4.907072045784632'}
GefilterdeAdressen: {orderID=331 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091SB', huisnummer=10, order='iphone 12', Coordinaten_DMS='52° 21.48126833700431, 4° 54.424322747077944', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122292.0 ||| Y= 485678.0', Coordinaten_DECIMAL='X= 52.35802113895007 ||| Y= 4.907072045784632'}
GefilterdeAdressen: {orderID=339 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 21.516725456311292, 4° 54.524348750633266', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122406.0 ||| Y= 485743.0', Coordinaten_DECIMAL='X= 52.35861209093852 ||| Y= 4.908739145843888'}
GefilterdeAdressen: {orderID=327 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 21.493174474424706, 4° 54.43476326939893', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122304.0 ||| Y= 485700.0', Coordinaten_DECIMAL='X= 52.358219574573745 ||| Y= 4.907246054489982'}
GefilterdeAdressen: {orderID=328 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 21.493174474424706, 4° 54.43476326939893', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122304.0 ||| Y= 485700.0', Coordinaten_DECIMAL='X= 52.358219574573745 ||| Y= 4.907246054489982'}
GefilterdeAdressen: {orderID=329 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 21.493174474424706, 4° 54.43476326939893', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122304.0 ||| Y= 485700.0', Coordinaten_DECIMAL='X= 52.358219574573745 ||| Y= 4.907246054489982'}
GefilterdeAdressen: {orderID=324 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 21.49153175579542, 4° 54.42861559037734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122297.0 ||| Y= 485697.0', Coordinaten_DECIMAL='X= 52.358192195929924 ||| Y= 4.907143593172956'}
GefilterdeAdressen: {orderID=325 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 21.49153175579542, 4° 54.42861559037734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122297.0 ||| Y= 485697.0', Coordinaten_DECIMAL='X= 52.358192195929924 ||| Y= 4.907143593172956'}
GefilterdeAdressen: {orderID=326 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 21.49153175579542, 4° 54.42861559037734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122297.0 ||| Y= 485697.0', Coordinaten_DECIMAL='X= 52.358192195929924 ||| Y= 4.907143593172956'}
GefilterdeAdressen: {orderID=315 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 21.4893283555692, 4° 54.41718932175039', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122284.0 ||| Y= 485693.0', Coordinaten_DECIMAL='X= 52.35815547259282 ||| Y= 4.9069531553625065'}
GefilterdeAdressen: {orderID=316 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 21.4893283555692, 4° 54.41718932175039', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122284.0 ||| Y= 485693.0', Coordinaten_DECIMAL='X= 52.35815547259282 ||| Y= 4.9069531553625065'}
GefilterdeAdressen: {orderID=320 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.490421126789272, 4° 54.420700606124214', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122288.0 ||| Y= 485695.0', Coordinaten_DECIMAL='X= 52.35817368544649 ||| Y= 4.907011676768737'}
GefilterdeAdressen: {orderID=321 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.490421126789272, 4° 54.420700606124214', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122288.0 ||| Y= 485695.0', Coordinaten_DECIMAL='X= 52.35817368544649 ||| Y= 4.907011676768737'}
GefilterdeAdressen: {orderID=322 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.490421126789272, 4° 54.420700606124214', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122288.0 ||| Y= 485695.0', Coordinaten_DECIMAL='X= 52.35817368544649 ||| Y= 4.907011676768737'}
GefilterdeAdressen: {orderID=323 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.490421126789272, 4° 54.420700606124214', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122288.0 ||| Y= 485695.0', Coordinaten_DECIMAL='X= 52.35817368544649 ||| Y= 4.907011676768737'}
GefilterdeAdressen: {orderID=309 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 21.48822843542746, 4° 54.411916563692486', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122278.0 ||| Y= 485691.0', Coordinaten_DECIMAL='X= 52.35813714059046 ||| Y= 4.906865276061541'}
GefilterdeAdressen: {orderID=310 naam=' dummy', straatnaam='Eerste Boerhaavestraat', postcode='1091RZ', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 21.48822843542746, 4° 54.411916563692486', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 122278.0 ||| Y= 485691.0', Coordinaten_DECIMAL='X= 52.35813714059046 ||| Y= 4.906865276061541'}
GefilterdeAdressen: {orderID=466 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=24, order='iphone 12', Coordinaten_DMS='52° 22.10164975471912, 4° 55.567286851493094', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123597.0 ||| Y= 486820.0', Coordinaten_DECIMAL='X= 52.36836082924532 ||| Y= 4.926121447524885'}
GefilterdeAdressen: {orderID=464 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=20, order='iphone 12', Coordinaten_DMS='52° 22.102185564085488, 4° 55.56640030350037', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123596.0 ||| Y= 486821.0', Coordinaten_DECIMAL='X= 52.368369759401425 ||| Y= 4.926106671725006'}
GefilterdeAdressen: {orderID=465 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=22, order='iphone 12', Coordinaten_DMS='52° 22.102185564085488, 4° 55.56640030350037', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123596.0 ||| Y= 486821.0', Coordinaten_DECIMAL='X= 52.368369759401425 ||| Y= 4.926106671725006'}
GefilterdeAdressen: {orderID=461 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=14, order='iphone 12', Coordinaten_DMS='52° 22.102721373339733, 4° 55.5655137551506', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123595.0 ||| Y= 486822.0', Coordinaten_DECIMAL='X= 52.36837868955566 ||| Y= 4.926091895919177'}
GefilterdeAdressen: {orderID=462 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=16, order='iphone 12', Coordinaten_DMS='52° 22.102721373339733, 4° 55.5655137551506', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123595.0 ||| Y= 486822.0', Coordinaten_DECIMAL='X= 52.36837868955566 ||| Y= 4.926091895919177'}
GefilterdeAdressen: {orderID=463 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=18, order='iphone 12', Coordinaten_DMS='52° 22.102721373339733, 4° 55.5655137551506', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123595.0 ||| Y= 486822.0', Coordinaten_DECIMAL='X= 52.36837868955566 ||| Y= 4.926091895919177'}
GefilterdeAdressen: {orderID=460 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018SN', huisnummer=12, order='iphone 12', Coordinaten_DMS='52° 22.103260613379234, 4° 55.565508150263696', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123595.0 ||| Y= 486823.0', Coordinaten_DECIMAL='X= 52.368387676889654 ||| Y= 4.926091802504395'}
GefilterdeAdressen: {orderID=458 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018NP', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.103257182481855, 4° 55.56462720644383', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123594.0 ||| Y= 486823.0', Coordinaten_DECIMAL='X= 52.36838761970803 ||| Y= 4.926077120107397'}
GefilterdeAdressen: {orderID=459 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018NP', huisnummer=10, order='iphone 12', Coordinaten_DMS='52° 22.103257182481855, 4° 55.56462720644383', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123594.0 ||| Y= 486823.0', Coordinaten_DECIMAL='X= 52.36838761970803 ||| Y= 4.926077120107397'}
GefilterdeAdressen: {orderID=457 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018NP', huisnummer=6, order='iphone 12', Coordinaten_DMS='52° 22.103796422519224, 4° 55.56462160137579', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123594.0 ||| Y= 486824.0', Coordinaten_DECIMAL='X= 52.36839660704199 ||| Y= 4.926077026689597'}
GefilterdeAdressen: {orderID=456 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018NP', huisnummer=4, order='iphone 12', Coordinaten_DMS='52° 22.103792991511853, 4° 55.563740657380016', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123593.0 ||| Y= 486824.0', Coordinaten_DECIMAL='X= 52.36839654985853 ||| Y= 4.926062344289667'}
GefilterdeAdressen: {orderID=455 naam=' dummy', straatnaam='Eerste Coehoornstraat', postcode='1018NP', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.104332231547517, 4° 55.563735052130895', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123593.0 ||| Y= 486825.0', Coordinaten_DECIMAL='X= 52.36840553719246 ||| Y= 4.926062250868848'}
GefilterdeAdressen: {orderID=407 naam=' dummy', straatnaam='Oostenburgervoorstraat', postcode='1018MR', huisnummer=88, order='iphone 12', Coordinaten_DMS='52° 22.188144414162423, 4° 55.483573129820044', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123503.0 ||| Y= 486981.0', Coordinaten_DECIMAL='X= 52.36980240690271 ||| Y= 4.924726218830334'}
GefilterdeAdressen: {orderID=408 naam=' dummy', straatnaam='Oostenburgervoorstraat', postcode='1018MR', huisnummer=90, order='iphone 12', Coordinaten_DMS='52° 22.188144414162423, 4° 55.483573129820044', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123503.0 ||| Y= 486981.0', Coordinaten_DECIMAL='X= 52.36980240690271 ||| Y= 4.924726218830334'}
GefilterdeAdressen: {orderID=481 naam=' dummy', straatnaam='Vijzelstraat', postcode='1017HH', huisnummer=93, order='iphone 12', Coordinaten_DMS='52° 21.800652917104912, 4° 53.54174763100513', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 121294.0 ||| Y= 486277.0', Coordinaten_DECIMAL='X= 52.36334421528508 ||| Y= 4.892362460516752'}
GefilterdeAdressen: {orderID=482 naam=' dummy', straatnaam='Vijzelstraat', postcode='1017HH', huisnummer=93, order='iphone 12', Coordinaten_DMS='52° 21.800652917104912, 4° 53.54174763100513', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 121294.0 ||| Y= 486277.0', Coordinaten_DECIMAL='X= 52.36334421528508 ||| Y= 4.892362460516752'}
GefilterdeAdressen: {orderID=483 naam=' dummy', straatnaam='Vijzelstraat', postcode='1017HH', huisnummer=93, order='iphone 12', Coordinaten_DMS='52° 21.800652917104912, 4° 53.54174763100513', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 121294.0 ||| Y= 486277.0', Coordinaten_DECIMAL='X= 52.36334421528508 ||| Y= 4.892362460516752'}
GefilterdeAdressen: {orderID=497 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BR', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.86025289607855, 4° 52.46726402763039', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120075.0 ||| Y= 486396.0', Coordinaten_DECIMAL='X= 52.364337548267976 ||| Y= 4.874454400460507'}
GefilterdeAdressen: {orderID=498 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BR', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.86025289607855, 4° 52.46726402763039', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120075.0 ||| Y= 486396.0', Coordinaten_DECIMAL='X= 52.364337548267976 ||| Y= 4.874454400460507'}
GefilterdeAdressen: {orderID=499 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BR', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.86025289607855, 4° 52.46726402763039', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120075.0 ||| Y= 486396.0', Coordinaten_DECIMAL='X= 52.364337548267976 ||| Y= 4.874454400460507'}
GefilterdeAdressen: {orderID=495 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.871550167133194, 4° 52.46096712328141', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120068.0 ||| Y= 486417.0', Coordinaten_DECIMAL='X= 52.36452583611889 ||| Y= 4.87434945205469'}
GefilterdeAdressen: {orderID=496 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.871550167133194, 4° 52.46096712328141', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120068.0 ||| Y= 486417.0', Coordinaten_DECIMAL='X= 52.36452583611889 ||| Y= 4.87434945205469'}
GefilterdeAdressen: {orderID=493 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.874238720658497, 4° 52.45917423160389', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120066.0 ||| Y= 486422.0', Coordinaten_DECIMAL='X= 52.36457064534431 ||| Y= 4.8743195705267315'}
GefilterdeAdressen: {orderID=494 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 21.874238720658497, 4° 52.45917423160389', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120066.0 ||| Y= 486422.0', Coordinaten_DECIMAL='X= 52.36457064534431 ||| Y= 4.8743195705267315'}
GefilterdeAdressen: {orderID=491 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.876927273702478, 4° 52.45738133629583', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120064.0 ||| Y= 486427.0', Coordinaten_DECIMAL='X= 52.36461545456171 ||| Y= 4.874289688938264'}
